"Produto_Comprado","Id_Cliente"
"chicken","9175"
"citrus fruit","9175"
"pip fruit","9175"
"root vegetables","9175"
"other vegetables","9175"
"whole milk","9175"
"yogurt","9175"
"whipped/sour cream","9175"
"domestic eggs","9175"
"white bread","9175"
"soda","9175"
"shopping bags","9175"
"root vegetables","9176"
"whole milk","9176"
"long life bakery product","9176"
"sausage","9177"
"ham","9177"
"frozen dessert","9177"
"salty snack","9177"
"canned beer","9178"
"citrus fruit","9179"
"tropical fruit","9179"
"grapes","9179"
"berries","9179"
"other vegetables","9179"
"whole milk","9179"
"UHT-milk","9179"
"bottled water","9179"
"fruit/vegetable juice","9179"
"frankfurter","9180"
"other vegetables","9180"
"yogurt","9180"
"rolls/buns","9180"
"pastry","9180"
"margarine","9180"
"sugar","9180"
"waffles","9180"
"chocolate","9180"
"chocolate marshmallow","9180"
"sausage","9181"
"other vegetables","9181"
"whipped/sour cream","9181"
"processed cheese","9181"
"brown bread","9181"
"pork","9182"
"root vegetables","9182"
"other vegetables","9182"
"whole milk","9182"
"cream cheese","9182"
"coffee","9182"
"bottled water","9182"
"bottled beer","9182"
"sausage","9183"
"root vegetables","9183"
"onions","9183"
"other vegetables","9183"
"whole milk","9183"
"butter milk","9183"
"sliced cheese","9183"
"curd cheese","9183"
"frozen vegetables","9183"
"rolls/buns","9183"
"citrus fruit","9184"
"whipped/sour cream","9184"
"pastry","9184"
"whole milk","9185"
"butter","9185"
"yogurt","9185"
"whipped/sour cream","9185"
"domestic eggs","9185"
"coffee","9185"
"tropical fruit","9186"
"pip fruit","9186"
"root vegetables","9186"
"other vegetables","9186"
"whole milk","9186"
"dessert","9186"
"yogurt","9186"
"UHT-milk","9186"
"baking powder","9186"
"canned vegetables","9186"
"waffles","9186"
"other vegetables","9187"
"bottled beer","9187"
"canned beer","9187"
"rolls/buns","9188"
"other vegetables","9189"
"curd","9189"
"whipped/sour cream","9189"
"UHT-milk","9189"
"sugar","9189"
"bottled beer","9189"
"napkins","9189"
"sausage","9190"
"canned beer","9190"
"salty snack","9190"
"root vegetables","9191"
"other vegetables","9191"
"frozen vegetables","9191"
"frozen fish","9191"
"rolls/buns","9191"
"dog food","9191"
"popcorn","9191"
"newspapers","9191"
"pastry","9192"
"bottled water","9193"
"other vegetables","9194"
"whole milk","9194"
"dessert","9194"
"sliced cheese","9194"
"hard cheese","9194"
"cream cheese","9194"
"pastry","9194"
"margarine","9194"
"sugar","9194"
"ready soups","9194"
"bottled water","9194"
"soda","9194"
"salty snack","9194"
"newspapers","9194"
"shopping bags","9194"
"tropical fruit","9195"
"pip fruit","9195"
"yogurt","9195"
"canned vegetables","9195"
"misc. beverages","9195"
"frankfurter","9196"
"yogurt","9196"
"frozen fish","9196"
"ice cream","9196"
"frozen potato products","9196"
"pastry","9196"
"margarine","9196"
"canned fish","9196"
"soda","9196"
"bottled beer","9196"
"salty snack","9196"
"nut snack","9196"
"long life bakery product","9196"
"specialty bar","9196"
"candy","9196"
"pastry","9197"
"oil","9197"
"margarine","9197"
"citrus fruit","9198"
"domestic eggs","9198"
"meat","9199"
"chicken","9199"
"pork","9199"
"pip fruit","9199"
"other vegetables","9199"
"whole milk","9199"
"butter milk","9199"
"frozen vegetables","9199"
"rolls/buns","9199"
"rice","9199"
"sugar","9199"
"coffee","9199"
"photo/film","9199"
"ice cream","9200"
"sugar","9200"
"coffee","9200"
"bottled water","9200"
"soda","9200"
"fruit/vegetable juice","9200"
"shopping bags","9200"
"whole milk","9201"
"dessert","9201"
"yogurt","9201"
"margarine","9201"
"newspapers","9201"
"soda","9202"
"specialty chocolate","9202"
"canned beer","9203"
"roll products","9204"
"newspapers","9204"
"tropical fruit","9205"
"other vegetables","9205"
"whole milk","9205"
"butter","9205"
"yogurt","9205"
"soft cheese","9205"
"domestic eggs","9205"
"cling film/bags","9205"
"other vegetables","9206"
"whole milk","9206"
"yogurt","9206"
"sliced cheese","9206"
"cereals","9206"
"bottled water","9206"
"other vegetables","9207"
"zwieback","9207"
"soda","9207"
"chewing gum","9207"
"sugar","9208"
"bottled water","9208"
"soda","9208"
"fruit/vegetable juice","9208"
"salty snack","9208"
"popcorn","9208"
"chicken","9209"
"root vegetables","9209"
"long life bakery product","9209"
"chicken","9210"
"coffee","9210"
"meat","9211"
"chicken","9211"
"root vegetables","9211"
"other vegetables","9211"
"whole milk","9211"
"yogurt","9211"
"sliced cheese","9211"
"cream cheese","9211"
"roll products","9211"
"oil","9211"
"margarine","9211"
"artif. sweetener","9211"
"detergent","9211"
"shopping bags","9211"
"rolls/buns","9212"
"bottled beer","9212"
"root vegetables","9213"
"other vegetables","9213"
"whole milk","9213"
"butter","9213"
"whipped/sour cream","9213"
"soft cheese","9213"
"rolls/buns","9213"
"white bread","9213"
"margarine","9213"
"cocoa drinks","9213"
"flower (seeds)","9213"
"newspapers","9214"
"ham","9215"
"other vegetables","9215"
"curd","9215"
"whipped/sour cream","9215"
"soft cheese","9215"
"rolls/buns","9215"
"long life bakery product","9215"
"sausage","9216"
"other vegetables","9216"
"rolls/buns","9216"
"oil","9216"
"bottled beer","9216"
"red/blush wine","9216"
"specialty cheese","9217"
"baking powder","9217"
"waffles","9217"
"chocolate","9217"
"seasonal products","9218"
"shopping bags","9218"
"newspapers","9219"
"sausage","9220"
"other vegetables","9220"
"butter","9220"
"whipped/sour cream","9220"
"cream","9220"
"roll products","9220"
"oil","9220"
"white wine","9220"
"flower (seeds)","9220"
"rolls/buns","9221"
"newspapers","9221"
"whole milk","9222"
"soda","9222"
"sausage","9223"
"meat","9223"
"rolls/buns","9223"
"soda","9223"
"fruit/vegetable juice","9223"
"male cosmetics","9223"
"shopping bags","9223"
"ice cream","9224"
"bottled water","9224"
"soda","9224"
"chicken","9225"
"other vegetables","9225"
"rolls/buns","9225"
"margarine","9225"
"soda","9225"
"misc. beverages","9225"
"candy","9225"
"shopping bags","9226"
"bottled water","9227"
"bottled beer","9227"
"root vegetables","9228"
"sparkling wine","9228"
"sausage","9229"
"meat","9229"
"chicken","9229"
"pork","9229"
"other vegetables","9229"
"sliced cheese","9229"
"brown bread","9229"
"newspapers","9229"
"shopping bags","9229"
"chicken","9230"
"newspapers","9230"
"ham","9231"
"pork","9231"
"citrus fruit","9231"
"tropical fruit","9231"
"root vegetables","9231"
"other vegetables","9231"
"yogurt","9231"
"frozen fish","9231"
"fruit/vegetable juice","9231"
"long life bakery product","9231"
"female sanitary products","9231"
"tropical fruit","9232"
"butter milk","9232"
"UHT-milk","9232"
"condensed milk","9232"
"brown bread","9232"
"sugar","9232"
"coffee","9232"
"bottled water","9232"
"soda","9232"
"fruit/vegetable juice","9232"
"syrup","9232"
"bottled beer","9232"
"house keeping products","9232"
"shopping bags","9232"
"rolls/buns","9233"
"other vegetables","9234"
"sausage","9235"
"ham","9235"
"pork","9235"
"beef","9235"
"hamburger meat","9235"
"tropical fruit","9235"
"pip fruit","9235"
"berries","9235"
"other vegetables","9235"
"curd","9235"
"dessert","9235"
"yogurt","9235"
"sliced cheese","9235"
"spread cheese","9235"
"semi-finished bread","9235"
"canned vegetables","9235"
"bottled water","9235"
"misc. beverages","9235"
"syrup","9235"
"waffles","9235"
"chocolate","9235"
"seasonal products","9235"
"berries","9236"
"waffles","9236"
"specialty chocolate","9236"
"frankfurter","9237"
"rolls/buns","9237"
"canned beer","9237"
"yogurt","9238"
"whipped/sour cream","9238"
"bottled water","9239"
"soda","9239"
"bottled beer","9239"
"waffles","9239"
"chocolate","9239"
"dishes","9239"
"bottled water","9240"
"berries","9241"
"pastry","9242"
"chocolate","9242"
"specialty bar","9242"
"candy","9242"
"seasonal products","9242"
"citrus fruit","9243"
"tropical fruit","9243"
"pip fruit","9243"
"root vegetables","9243"
"rolls/buns","9243"
"chicken","9244"
"root vegetables","9244"
"other vegetables","9244"
"whole milk","9244"
"butter","9244"
"yogurt","9244"
"specialty cheese","9244"
"domestic eggs","9244"
"pastry","9244"
"rice","9244"
"canned fish","9244"
"misc. beverages","9244"
"detergent","9244"
"house keeping products","9244"
"sausage","9245"
"chicken","9245"
"other vegetables","9245"
"whole milk","9245"
"yogurt","9245"
"rolls/buns","9245"
"soda","9245"
"hygiene articles","9245"
"napkins","9245"
"shopping bags","9245"
"fruit/vegetable juice","9246"
"beverages","9247"
"UHT-milk","9248"
"pastry","9248"
"margarine","9248"
"turkey","9249"
"tropical fruit","9249"
"grapes","9249"
"other vegetables","9249"
"whole milk","9249"
"curd","9249"
"yogurt","9249"
"processed cheese","9249"
"dog food","9249"
"potted plants","9249"
"white wine","9250"
"red/blush wine","9250"
"napkins","9250"
"other vegetables","9251"
"whole milk","9251"
"cream cheese","9251"
"frozen meals","9251"
"rolls/buns","9251"
"brown bread","9251"
"bottled water","9251"
"newspapers","9251"
"other vegetables","9252"
"yogurt","9252"
"sausage","9253"
"organic products","9253"
"specialty chocolate","9253"
"liver loaf","9254"
"rolls/buns","9254"
"butter milk","9255"
"hard cheese","9255"
"instant coffee","9255"
"pip fruit","9256"
"rolls/buns","9257"
"pickled vegetables","9257"
"specialty bar","9257"
"dental care","9257"
"frankfurter","9258"
"whole milk","9258"
"pastry","9258"
"potato products","9258"
"frankfurter","9259"
"root vegetables","9259"
"other vegetables","9259"
"hard cheese","9259"
"whole milk","9260"
"zwieback","9260"
"soda","9260"
"frankfurter","9261"
"whole milk","9261"
"dessert","9262"
"rolls/buns","9262"
"soda","9262"
"other vegetables","9263"
"whole milk","9263"
"oil","9264"
"hygiene articles","9264"
"red/blush wine","9265"
"rolls/buns","9266"
"tropical fruit","9267"
"curd","9267"
"root vegetables","9268"
"yogurt","9269"
"sausage","9270"
"rolls/buns","9270"
"whole milk","9271"
"curd","9271"
"cream cheese","9271"
"cereals","9271"
"cat food","9271"
"coffee","9271"
"waffles","9271"
"ham","9272"
"pip fruit","9272"
"root vegetables","9272"
"other vegetables","9272"
"yogurt","9272"
"rolls/buns","9272"
"baking powder","9272"
"domestic eggs","9273"
"rolls/buns","9273"
"margarine","9273"
"tropical fruit","9274"
"other vegetables","9274"
"soda","9274"
"root vegetables","9275"
"butter milk","9275"
"cream cheese","9275"
"spread cheese","9275"
"chicken","9276"
"tropical fruit","9276"
"pip fruit","9276"
"other vegetables","9276"
"packaged fruit/vegetables","9276"
"domestic eggs","9276"
"rolls/buns","9276"
"flour","9276"
"pasta","9276"
"dog food","9276"
"bottled water","9276"
"newspapers","9276"
"pork","9277"
"beef","9277"
"other vegetables","9277"
"whole milk","9277"
"pickled vegetables","9277"
"long life bakery product","9277"
"specialty chocolate","9277"
"coffee","9278"
"soda","9278"
"fruit/vegetable juice","9278"
"waffles","9278"
"seasonal products","9278"
"waffles","9279"
"butter","9280"
"sausage","9281"
"coffee","9281"
"shopping bags","9281"
"other vegetables","9282"
"dessert","9282"
"sugar","9282"
"house keeping products","9283"
"liver loaf","9284"
"root vegetables","9284"
"salty snack","9284"
"cake bar","9284"
"specialty chocolate","9284"
"citrus fruit","9285"
"root vegetables","9285"
"whole milk","9285"
"butter milk","9285"
"processed cheese","9285"
"frozen vegetables","9285"
"mustard","9285"
"fruit/vegetable juice","9285"
"napkins","9285"
"hamburger meat","9286"
"root vegetables","9286"
"whole milk","9286"
"pastry","9286"
"sweet spreads","9286"
"sausage","9287"
"other vegetables","9288"
"rolls/buns","9288"
"fruit/vegetable juice","9288"
"cooking chocolate","9288"
"citrus fruit","9289"
"pip fruit","9289"
"ice cream","9289"
"bottled water","9289"
"sausage","9290"
"brown bread","9290"
"salty snack","9290"
"chocolate","9290"
"other vegetables","9291"
"rolls/buns","9291"
"sauces","9291"
"soda","9291"
"white wine","9291"
"newspapers","9291"
"ham","9292"
"butter","9292"
"condensed milk","9292"
"tropical fruit","9293"
"rolls/buns","9293"
"bottled water","9293"
"napkins","9294"
"candles","9294"
"whole milk","9295"
"yogurt","9295"
"chocolate","9295"
"brown bread","9296"
"sausage","9297"
"domestic eggs","9297"
"zwieback","9297"
"fruit/vegetable juice","9297"
"newspapers","9297"
"hamburger meat","9298"
"pastry","9298"
"citrus fruit","9299"
"whole milk","9299"
"flour","9299"
"beverages","9300"
"frozen meals","9301"
"beef","9302"
"other vegetables","9302"
"pastry","9302"
"sausage","9303"
"fruit/vegetable juice","9303"
"sausage","9304"
"chicken","9304"
"citrus fruit","9304"
"pip fruit","9304"
"yogurt","9304"
"condensed milk","9304"
"frozen vegetables","9304"
"domestic eggs","9304"
"rolls/buns","9304"
"pastry","9304"
"long life bakery product","9304"
"waffles","9304"
"newspapers","9304"
"hamburger meat","9305"
"pip fruit","9305"
"root vegetables","9305"
"other vegetables","9305"
"grapes","9306"
"meat","9307"
"soda","9307"
"other vegetables","9308"
"whole milk","9308"
"white bread","9308"
"soda","9308"
"pork","9309"
"root vegetables","9309"
"other vegetables","9309"
"whole milk","9309"
"cream cheese","9309"
"oil","9309"
"chocolate","9309"
"napkins","9309"
"tropical fruit","9310"
"yogurt","9310"
"rolls/buns","9310"
"candy","9310"
"shopping bags","9310"
"pip fruit","9311"
"frozen vegetables","9311"
"bottled water","9311"
"brown bread","9312"
"oil","9312"
"dishes","9312"
"waffles","9313"
"whole milk","9314"
"whole milk","9315"
"root vegetables","9316"
"other vegetables","9317"
"whipped/sour cream","9317"
"rolls/buns","9317"
"pork","9318"
"beef","9318"
"tropical fruit","9318"
"other vegetables","9318"
"yogurt","9318"
"frozen vegetables","9318"
"pet care","9319"
"bottled water","9320"
"yogurt","9321"
"UHT-milk","9321"
"brandy","9321"
"UHT-milk","9322"
"soda","9322"
"canned beer","9323"
"bottled water","9324"
"soda","9324"
"misc. beverages","9324"
"bottled beer","9324"
"citrus fruit","9325"
"whole milk","9325"
"pastry","9325"
"UHT-milk","9326"
"bottled water","9326"
"whole milk","9327"
"domestic eggs","9327"
"specialty chocolate","9327"
"chicken","9328"
"beef","9328"
"tropical fruit","9328"
"pip fruit","9328"
"root vegetables","9328"
"other vegetables","9328"
"whole milk","9328"
"domestic eggs","9328"
"pastry","9328"
"canned vegetables","9328"
"pickled vegetables","9328"
"coffee","9328"
"soda","9328"
"canned beer","9328"
"cookware","9328"
"citrus fruit","9329"
"bottled beer","9329"
"white wine","9329"
"pork","9330"
"whole milk","9330"
"cake bar","9330"
"sausage","9331"
"other vegetables","9331"
"whole milk","9331"
"hard cheese","9331"
"frozen meals","9331"
"ice cream","9331"
"brown bread","9331"
"pastry","9331"
"salty snack","9331"
"shopping bags","9331"
"citrus fruit","9332"
"tropical fruit","9332"
"pip fruit","9332"
"rolls/buns","9332"
"soda","9332"
"canned beer","9332"
"beef","9333"
"other vegetables","9333"
"pasta","9333"
"Instant food products","9333"
"berries","9334"
"other vegetables","9334"
"yogurt","9334"
"whipped/sour cream","9334"
"beverages","9335"
"shopping bags","9336"
"chicken","9337"
"whole milk","9337"
"white bread","9337"
"napkins","9338"
"dishes","9338"
"coffee","9339"
"dish cleaner","9339"
"root vegetables","9340"
"yogurt","9340"
"whipped/sour cream","9340"
"UHT-milk","9340"
"domestic eggs","9340"
"rolls/buns","9340"
"pickled vegetables","9340"
"soda","9340"
"bottled beer","9340"
"other vegetables","9341"
"whole milk","9341"
"yogurt","9341"
"rolls/buns","9341"
"pastry","9341"
"margarine","9341"
"artif. sweetener","9341"
"baking powder","9341"
"soda","9341"
"candles","9341"
"newspapers","9341"
"canned beer","9342"
"bottled beer","9343"
"brandy","9343"
"specialty chocolate","9343"
"skin care","9343"
"bottled beer","9344"
"brandy","9344"
"specialty chocolate","9344"
"hamburger meat","9345"
"yogurt","9345"
"margarine","9345"
"sauces","9345"
"canned vegetables","9345"
"soda","9345"
"frankfurter","9346"
"pip fruit","9346"
"other vegetables","9346"
"whole milk","9346"
"butter","9346"
"pastry","9346"
"soda","9346"
"long life bakery product","9346"
"root vegetables","9347"
"other vegetables","9347"
"butter","9347"
"hard cheese","9347"
"margarine","9347"
"mustard","9347"
"pickled vegetables","9347"
"soda","9348"
"soap","9349"
"dishes","9349"
"yogurt","9350"
"soda","9350"
"soda","9351"
"newspapers","9352"
"whole milk","9353"
"pastry","9353"
"soda","9353"
"specialty bar","9353"
"frankfurter","9354"
"beef","9354"
"citrus fruit","9354"
"tropical fruit","9354"
"onions","9354"
"other vegetables","9354"
"whole milk","9354"
"yogurt","9354"
"whipped/sour cream","9354"
"fruit/vegetable juice","9354"
"frankfurter","9355"
"yogurt","9355"
"sliced cheese","9355"
"mayonnaise","9355"
"salty snack","9355"
"canned beer","9356"
"sparkling wine","9357"
"sausage","9358"
"dessert","9358"
"domestic eggs","9358"
"rolls/buns","9358"
"soda","9358"
"bottled beer","9358"
"red/blush wine","9358"
"salty snack","9358"
"napkins","9358"
"detergent","9359"
"flower (seeds)","9359"
"butter","9360"
"bottled water","9360"
"liquor","9360"
"specialty bar","9360"
"dishes","9360"
"shopping bags","9360"
"bottled beer","9361"
"liquor","9361"
"chewing gum","9361"
"ham","9362"
"whole milk","9362"
"curd","9362"
"napkins","9362"
"hygiene articles","9363"
"tropical fruit","9364"
"curd","9364"
"newspapers","9364"
"tropical fruit","9365"
"other vegetables","9365"
"butter","9365"
"hard cheese","9365"
"domestic eggs","9365"
"meat","9366"
